,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
1290,au2104                        ,123,842,13,26.27,,0.223356,2020-09-23
1291,au2106                        ,79,1161,8,41.328,,0.184471,2020-09-23
1292,au2108                        ,139,329,7,93.572,,0.18506,2020-09-23
1293,au2110                        ,7,33,5,10.202,,0.183593,2020-09-23
1294,au2010                        ,7187,0,-17824,1505.182,2093,0.199839,2020-09-24
1295,au2011                        ,36,84,16,17.302,,0.186662,2020-09-24
1296,au2012                        ,7942,23176,1010,4680.882,,0.227092,2020-09-24
1297,au2102                        ,1028,3690,140,1051.424,,0.215759,2020-09-24
1298,au2104                        ,156,860,18,30.974,,0.255245,2020-09-24
1299,au2106                        ,31,1166,5,27.968,,0.206121,2020-09-24
1300,au2108                        ,16,336,7,16.482,,0.226524,2020-09-24
1301,au2110                        ,10,40,7,12.592,,0.201013,2020-09-24
1302,au2011                        ,8,83,-1,2.078,,0.20048,2020-09-25
1303,au2012                        ,7828,24033,857,4923.33,,0.233486,2020-09-25
1304,au2102                        ,1038,4070,380,1411.566,,0.218355,2020-09-25
1305,au2104                        ,1133,1229,369,1037.242,,0.227214,2020-09-25
1306,au2106                        ,163,1212,46,90.112,,0.203851,2020-09-25
1307,au2108                        ,130,386,50,141.674,,0.205826,2020-09-25
1308,au2110                        ,62,90,50,73.542,,0.20837,2020-09-25
1309,au2011                        ,21,90,7,11.9,,0.238968,2020-09-28
1310,au2012                        ,4491,24268,235,2480.608,,0.239108,2020-09-28
1311,au2102                        ,688,4192,122,502.898,,0.222058,2020-09-28
1312,au2104                        ,1042,1440,211,1316.312,,0.218172,2020-09-28
1313,au2106                        ,26,1223,11,12.612,,0.1991,2020-09-28
1314,au2108                        ,9,395,9,4.85,,0.199809,2020-09-28
1315,au2110                        ,43,111,21,52.84,,0.212352,2020-09-28
1316,au2011                        ,10,93,3,3.92,,0.348166,2020-09-29
1317,au2012                        ,6472,25038,770,4111.476,,0.244302,2020-09-29
1318,au2102                        ,863,4258,66,1067.13,,0.224892,2020-09-29
1319,au2104                        ,1102,1634,194,1712.412,,0.217965,2020-09-29
1320,au2106                        ,35,1233,10,16.596,,0.222166,2020-09-29
1321,au2108                        ,10,402,7,5.776,,0.196955,2020-09-29
1322,au2110                        ,16,122,11,13.096,,0.206518,2020-09-29
1323,au2011                        ,77,124,31,67.418,,0.334891,2020-09-30
1324,au2012                        ,6120,25632,594,3885.55,,0.251283,2020-09-30
1325,au2102                        ,520,4237,-21,615.968,,0.230815,2020-09-30
1326,au2104                        ,241,1667,33,228.95,,0.222292,2020-09-30
1327,au2106                        ,21,1239,6,7.3,,0.21304,2020-09-30
1328,au2108                        ,8,409,7,4.87,,0.202697,2020-09-30
1329,au2110                        ,2,124,2,1.91,,0.191934,2020-09-30
1330,au2011                        ,43,134,10,13.4,,0.373191,2020-10-09
1331,au2012                        ,4626,26126,494,2001.548,,0.233523,2020-10-09
1332,au2102                        ,729,4442,205,626.668,,0.223779,2020-10-09
1333,au2104                        ,53,1678,11,61.564,,0.215869,2020-10-09
1334,au2106                        ,60,1260,21,27.214,,0.197992,2020-10-09
1335,au2108                        ,42,435,26,24.826,,0.191537,2020-10-09
1336,au2110                        ,23,135,11,27.228,,0.18462,2020-10-09
1337,au2011                        ,61,135,1,20.822,,0.204488,2020-10-12
1338,au2012                        ,6834,27005,879,3593.746,,0.230011,2020-10-12
1339,au2102                        ,1225,4839,397,1015.52,,0.241966,2020-10-12
1340,au2104                        ,378,1695,17,229.952,,0.219255,2020-10-12
1341,au2106                        ,15,1266,6,10.938,,0.212582,2020-10-12
1342,au2108                        ,10,439,4,3.382,,0.199862,2020-10-12
1343,au2110                        ,21,150,15,23.766,,0.222566,2020-10-12
1344,au2011                        ,12,135,0,1.562,,0.221661,2020-10-13
1345,au2012                        ,3965,27037,32,2060.926,,0.227373,2020-10-13
1346,au2102                        ,680,4797,-42,612.048,,0.225299,2020-10-13
1347,au2104                        ,781,1711,16,884.262,,0.211076,2020-10-13
1348,au2106                        ,54,1272,6,31.878,,0.212454,2020-10-13
1349,au2108                        ,8,442,3,3.504,,0.204972,2020-10-13
1350,au2110                        ,6,155,5,3.894,,0.190051,2020-10-13
1351,au2011                        ,51,147,12,12.93,,0.194147,2020-10-14
1352,au2012                        ,9305,28240,1203,3857.246,,0.225347,2020-10-14
1353,au2102                        ,1169,5101,304,847.576,,0.214547,2020-10-14
1354,au2104                        ,1008,1778,67,1141.636,,0.216934,2020-10-14
1355,au2106                        ,17,1277,5,12.018,,0.213031,2020-10-14
1356,au2108                        ,12,449,7,9.892,,0.217318,2020-10-14
1357,au2110                        ,7,156,1,6.528,,0.222978,2020-10-14
1358,au2011                        ,16,146,-1,11.92,,0.206702,2020-10-15
1359,au2012                        ,4654,28606,366,1921.206,,0.227651,2020-10-15
1360,au2102                        ,796,5121,20,634.864,,0.220658,2020-10-15
1361,au2104                        ,736,1853,75,848.94,,0.208957,2020-10-15
1362,au2106                        ,31,1282,5,19.952,,0.211462,2020-10-15
1363,au2108                        ,5,454,5,4.922,,0.217474,2020-10-15
1364,au2110                        ,0,156,0,0.0,,0.217474,2020-10-15
1365,au2011                        ,38,142,-4,20.404,,0.16998,2020-10-16
1366,au2012                        ,7423,29422,816,3422.88,,0.232639,2020-10-16
1367,au2101                        ,0,0,0,0.0,,0.232639,2020-10-16
1368,au2102                        ,885,5109,-12,651.772,,0.216499,2020-10-16
1369,au2104                        ,876,1894,41,1046.012,,0.200625,2020-10-16
1370,au2106                        ,45,1294,12,20.218,,0.200416,2020-10-16
1371,au2108                        ,10,461,7,5.492,,0.197483,2020-10-16
1372,au2110                        ,0,156,0,0.0,,0.197483,2020-10-16
1373,au2011                        ,13,147,5,4.46,,0.267085,2020-10-19
1374,au2012                        ,6967,30078,656,3009.35,,0.229506,2020-10-19
1375,au2101                        ,0,0,0,0.0,,0.229506,2020-10-19
1376,au2102                        ,1213,5239,130,1060.436,,0.221172,2020-10-19
1377,au2104                        ,542,1900,6,393.982,,0.219316,2020-10-19
1378,au2106                        ,5,1294,0,2.978,,0.208653,2020-10-19
1379,au2108                        ,4,463,2,2.4,,0.19909,2020-10-19
1380,au2110                        ,1,155,-1,0.686,,0.174703,2020-10-19
1381,au2011                        ,3,149,2,0.174,,0.191074,2020-10-20
1382,au2012                        ,6753,30645,567,2138.374,,0.228681,2020-10-20
1383,au2101                        ,0,0,0,0.0,,0.228681,2020-10-20
1384,au2102                        ,1539,5613,374,801.648,,0.239793,2020-10-20
1385,au2104                        ,1546,1880,-20,1507.86,,0.204721,2020-10-20
1386,au2106                        ,4,1295,1,2.05,,0.215322,2020-10-20
1387,au2108                        ,1,464,1,1.144,,0.218836,2020-10-20
1388,au2110                        ,0,155,0,0.0,,0.218836,2020-10-20
1389,au2011                        ,3,147,-2,0.606,,0.208252,2020-10-21
1390,au2012                        ,5772,30773,128,1994.236,,0.226032,2020-10-21
1391,au2101                        ,1,1,1,1.306,,0.211433,2020-10-21
1392,au2102                        ,973,5780,167,538.718,,0.22598,2020-10-21
1393,au2104                        ,273,1878,-2,116.45,,0.228627,2020-10-21
1394,au2106                        ,18,1299,4,13.078,,0.24933,2020-10-21
1395,au2108                        ,3,466,2,3.426,,0.220388,2020-10-21
1396,au2110                        ,1,156,1,1.182,,0.221573,2020-10-21
1397,au2011                        ,5,147,0,0.978,,0.306412,2020-10-22
1398,au2012                        ,8710,31733,960,3363.892,,0.235536,2020-10-22
1399,au2101                        ,2,1,0,2.612,,0.203845,2020-10-22
1400,au2102                        ,1285,6041,261,860.668,,0.219554,2020-10-22
1401,au2104                        ,1659,1791,-87,1566.68,,0.205547,2020-10-22
1402,au2106                        ,16,1307,8,14.95,,0.233353,2020-10-22
1403,au2108                        ,0,466,0,0.0,,0.233353,2020-10-22
1404,au2110                        ,3,158,2,3.206,,0.221211,2020-10-22
1405,au2011                        ,11,149,2,0.156,,0.318255,2020-10-23
1406,au2012                        ,10397,30845,-888,4389.32,,0.216629,2020-10-23
1407,au2101                        ,0,1,0,0.0,,0.216629,2020-10-23
1408,au2102                        ,1854,6527,486,1196.388,,0.213432,2020-10-23
1409,au2104                        ,1343,1903,112,1380.954,,0.193561,2020-10-23
1410,au2106                        ,84,1317,10,47.204,,0.201843,2020-10-23
1411,au2108                        ,37,494,28,18.816,,0.191145,2020-10-23
1412,au2110                        ,23,165,7,19.098,,0.195392,2020-10-23
1413,au2011                        ,42,0,-149,1.374,11,0.274593,2020-10-26
1414,au2012                        ,5518,30987,142,1880.168,,0.221155,2020-10-26
1415,au2101                        ,0,1,0,0.0,,0.221155,2020-10-26
1416,au2102                        ,1470,6984,457,895.67,,0.215182,2020-10-26
1417,au2104                        ,376,1871,-32,372.686,,0.206253,2020-10-26
1418,au2106                        ,27,1326,9,18.822,,0.229731,2020-10-26
1419,au2108                        ,6,500,6,3.962,,0.206473,2020-10-26
1420,au2110                        ,2,165,0,1.046,,0.167084,2020-10-26
1421,au2012                        ,5712,31414,427,1784.282,,0.229339,2020-10-27
1422,au2101                        ,0,1,0,0.0,,0.229339,2020-10-27
1423,au2102                        ,1402,7129,145,824.754,,0.220431,2020-10-27
1424,au2104                        ,1026,1930,59,862.398,,0.200425,2020-10-27
1425,au2106                        ,10,1328,2,2.898,,0.208923,2020-10-27
1426,au2108                        ,0,500,0,0.0,,0.208923,2020-10-27
1427,au2110                        ,0,165,0,0.0,,0.208923,2020-10-27
1428,au2012                        ,5541,31410,-4,1849.948,,0.241833,2020-10-28
1429,au2101                        ,5,6,5,1.626,,0.239555,2020-10-28
1430,au2102                        ,1807,7438,309,1948.256,,0.208313,2020-10-28
1431,au2104                        ,379,1937,7,353.524,,0.208934,2020-10-28
1432,au2106                        ,4,1327,-1,0.704,,0.19235,2020-10-28
1433,au2108                        ,0,500,0,0.0,,0.19235,2020-10-28
1434,au2110                        ,0,165,0,0.0,,0.19235,2020-10-28
1435,au2012                        ,12478,31529,119,3798.86,,0.247356,2020-10-29
1436,au2101                        ,0,6,0,0.0,,0.247356,2020-10-29
1437,au2102                        ,2879,7974,536,1848.12,,0.205847,2020-10-29
1438,au2104                        ,936,2001,64,1222.052,,0.197125,2020-10-29
1439,au2106                        ,21,1332,5,23.85,,0.187644,2020-10-29
1440,au2108                        ,2,500,0,0.894,,0.206236,2020-10-29
1441,au2110                        ,10,164,-1,7.452,,0.169934,2020-10-29
1442,au2012                        ,9331,31999,470,3334.806,,0.247973,2020-10-30
1443,au2101                        ,4,10,4,1.982,,0.182529,2020-10-30
1444,au2102                        ,2843,8376,402,1556.432,,0.208889,2020-10-30
1445,au2104                        ,1156,2128,127,1198.032,,0.2054,2020-10-30
1446,au2106                        ,24,1339,7,8.24,,0.194294,2020-10-30
1447,au2108                        ,8,501,1,7.512,,0.197298,2020-10-30
1448,au2110                        ,7,163,-1,7.082,,0.188414,2020-10-30
1449,au2012                        ,8051,31915,-84,2451.576,,0.26312,2020-11-02
1450,au2101                        ,4,14,4,0.636,,0.206092,2020-11-02
1451,au2102                        ,2272,8729,353,1112.8,,0.220896,2020-11-02
1452,au2104                        ,769,2198,70,655.662,,0.208397,2020-11-02
1453,au2106                        ,22,1334,-5,7.964,,0.202596,2020-11-02
1454,au2108                        ,22,495,-6,11.662,,0.191751,2020-11-02
1455,au2110                        ,4,165,2,3.174,,0.170109,2020-11-02
1456,au2012                        ,10317,33762,1847,3396.896,,0.303496,2020-11-03
1457,au2101                        ,8,21,7,1.41,,0.22736,2020-11-03
1458,au2102                        ,1562,9007,278,1024.228,,0.225612,2020-11-03
1459,au2104                        ,881,2293,95,1078.266,,0.221047,2020-11-03
1460,au2106                        ,18,1330,-4,15.76,,0.232612,2020-11-03
1461,au2108                        ,14,502,7,15.626,,0.209644,2020-11-03
1462,au2110                        ,7,165,0,5.352,,0.19031,2020-11-03
1463,au2012                        ,17204,34625,863,5664.232,,0.289347,2020-11-04
1464,au2101                        ,4,24,3,0.894,,0.329984,2020-11-04
1465,au2102                        ,2501,9226,219,1454.554,,0.219988,2020-11-04
1466,au2104                        ,958,2426,133,942.194,,0.217022,2020-11-04
1467,au2106                        ,13,1334,4,9.044,,0.229767,2020-11-04
1468,au2108                        ,3,503,1,1.468,,0.196665,2020-11-04
1469,au2110                        ,0,165,0,0.0,,0.196665,2020-11-04
1470,au2012                        ,10739,34603,-22,3295.796,,0.261755,2020-11-05
1471,au2101                        ,4,27,3,0.318,,0.215207,2020-11-05
1472,au2102                        ,2933,9609,383,1641.79,,0.201004,2020-11-05
1473,au2104                        ,1108,2543,117,1013.06,,0.208802,2020-11-05
1474,au2106                        ,17,1335,1,7.738,,0.215341,2020-11-05
1475,au2108                        ,7,508,5,5.782,,0.219091,2020-11-05
1476,au2110                        ,0,165,0,0.0,,0.219091,2020-11-05
1477,au2012                        ,15985,32459,-2144,4545.568,,0.263349,2020-11-06
1478,au2101                        ,3,27,0,0.422,,0.189941,2020-11-06
1479,au2102                        ,3706,9869,260,2063.924,,0.197165,2020-11-06
1480,au2104                        ,1105,2638,95,1039.506,,0.213367,2020-11-06
1481,au2106                        ,22,1330,-5,9.224,,0.203263,2020-11-06
1482,au2108                        ,0,508,0,0.0,,0.203263,2020-11-06
