,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
1573,al2202                        ,36528,42011,-692,2627.054,0,0.245469,2022-01-18
1574,al2203                        ,6152,13345,1359,1136.0395,0,0.220889,2022-01-18
1575,al2204                        ,841,1812,508,178.731,0,0.221551,2022-01-18
1576,al2205                        ,47,410,21,3.4385,0,0.215732,2022-01-18
1577,al2206                        ,42,153,18,7.337,0,0.211727,2022-01-18
1578,小计,43610,57731,1214,3952.6,0,,2022-01-18
1579,al2202                        ,47044,41119,-892,3841.5325,0,0.229334,2022-01-19
1580,al2203                        ,6776,13864,519,948.627,0,0.226518,2022-01-19
1581,al2204                        ,1170,2216,404,231.239,0,0.222523,2022-01-19
1582,al2205                        ,17,409,-1,2.161,0,0.221083,2022-01-19
1583,al2206                        ,20,166,13,2.7765,0,0.219137,2022-01-19
1584,小计,55027,57774,43,5026.336,0,,2022-01-19
1585,al2202                        ,55139,40476,-643,4792.3,2,0.200208,2022-01-20
1586,al2203                        ,15018,16945,3081,2271.6335,0,0.233926,2022-01-20
1587,al2204                        ,3887,3277,1061,957.3905,0,0.23622,2022-01-20
1588,al2205                        ,10,412,3,0.3885,0,0.227129,2022-01-20
1589,al2206                        ,1,167,1,0.106,0,0.227939,2022-01-20
1590,小计,74055,61277,3503,8021.8185,2,,2022-01-20
1591,al2202                        ,50787,40157,-319,3687.505,80,0.215922,2022-01-21
1592,al2203                        ,17223,19488,2543,3273.8275,0,0.245467,2022-01-21
1593,al2204                        ,8136,3553,276,2086.154,0,0.246876,2022-01-21
1594,al2205                        ,155,475,63,13.6485,0,0.234993,2022-01-21
1595,al2206                        ,92,215,48,22.484,0,0.229775,2022-01-21
1596,小计,76393,63888,2611,9083.619,80,,2022-01-21
1597,al2202                        ,49713,0,-40157,2072.7125,8600,0.234685,2022-01-24
1598,al2203                        ,16134,23379,3891,2691.4425,0,0.271421,2022-01-24
1599,al2204                        ,3103,3878,325,897.178,0,0.252369,2022-01-24
1600,al2205                        ,59,500,25,5.6735,0,0.23544,2022-01-24
1601,al2206                        ,104,172,-43,18.3545,0,0.233851,2022-01-24
1602,小计,69113,27929,-35959,5685.361,8600,,2022-01-24
1603,al2203                        ,17818,27285,3906,2176.7665,0,0.263739,2022-01-25
1604,al2204                        ,2964,4483,605,710.942,0,0.258672,2022-01-25
1605,al2205                        ,5,504,4,0.5665,0,0.232833,2022-01-25
1606,al2206                        ,14,179,7,1.699,0,0.226183,2022-01-25
1607,小计,20801,32451,4522,2889.974,0,,2022-01-25
1608,al2203                        ,21848,28451,1166,2952.4,37,0.260371,2022-01-26
1609,al2204                        ,4163,4300,-183,1033.999,0,0.259397,2022-01-26
1610,al2205                        ,42,510,6,3.7585,0,0.236432,2022-01-26
1611,al2206                        ,7,186,7,0.707,0,0.22356,2022-01-26
1612,小计,26060,33447,996,3990.8645,37,,2022-01-26
1613,al2203                        ,15659,28853,402,2188.0005,14,0.255564,2022-01-27
1614,al2204                        ,2127,4522,222,572.534,0,0.256479,2022-01-27
1615,al2205                        ,3,511,1,1.006,0,0.249462,2022-01-27
1616,al2206                        ,64,231,45,9.742,0,0.238415,2022-01-27
1617,小计,17853,34117,670,2771.2825,14,,2022-01-27
1618,al2203                        ,22294,30111,1258,2925.897,0,0.246573,2022-01-28
1619,al2204                        ,2402,4686,164,574.707,0,0.250832,2022-01-28
1620,al2205                        ,6,512,1,2.6735,0,0.240554,2022-01-28
1621,al2206                        ,0,231,0,0.0,0,0.240554,2022-01-28
1622,小计,24702,35540,1423,3503.2775,0,,2022-01-28
1623,al2203                        ,13947,30688,577,1419.291,0,0.269651,2022-02-07
1624,al2204                        ,1929,4790,104,412.09,0,0.255239,2022-02-07
1625,al2205                        ,10,518,6,1.9445,0,0.247324,2022-02-07
1626,al2206                        ,0,231,0,0.0,0,0.247324,2022-02-07
1627,小计,15886,36227,687,1833.3255,0,,2022-02-07
1628,al2203                        ,29558,32733,2045,3735.923,0,0.285852,2022-02-08
1629,al2204                        ,6079,6305,1515,1208.5115,0,0.264638,2022-02-08
1630,al2205                        ,9,522,4,1.6325,0,0.274142,2022-02-08
1631,al2206                        ,0,231,0,0.0,0,0.274142,2022-02-08
1632,小计,35646,39791,3564,4946.067,0,,2022-02-08
1633,al2203                        ,31227,34617,1884,3828.414,0,0.285935,2022-02-09
1634,al2204                        ,6645,6843,538,1168.4985,0,0.262597,2022-02-09
1635,al2205                        ,310,743,221,38.284,0,0.269595,2022-02-09
1636,al2206                        ,23,245,14,0.845,0,0.241458,2022-02-09
1637,小计,38205,42448,2657,5036.0415,0,,2022-02-09
1638,al2203                        ,34348,38143,3526,4508.395,4,0.302913,2022-02-10
1639,al2204                        ,9065,8815,1972,1791.1005,0,0.262496,2022-02-10
1640,al2205                        ,53,734,-9,10.1225,0,0.254286,2022-02-10
1641,al2206                        ,35,243,-2,1.9635,0,0.239352,2022-02-10
1642,小计,43501,47935,5487,6311.5815,4,,2022-02-10
1643,al2203                        ,41795,39072,929,4287.36,2,0.287865,2022-02-11
1644,al2204                        ,7533,10332,1517,1418.2085,0,0.262151,2022-02-11
1645,al2205                        ,68,785,51,14.12,0,0.258635,2022-02-11
1646,al2206                        ,41,281,38,5.647,0,0.248312,2022-02-11
1647,小计,49437,50470,2535,5725.3355,2,,2022-02-11
1648,al2203                        ,56969,42344,3272,4634.608,1,0.295592,2022-02-14
1649,al2204                        ,12664,13589,3257,2641.7315,0,0.24582,2022-02-14
1650,al2205                        ,55,789,4,7.2185,0,0.241079,2022-02-14
1651,al2206                        ,69,321,40,8.35,0,0.237312,2022-02-14
1652,小计,69757,57043,6573,7291.908,1,,2022-02-14
1653,al2203                        ,44714,42665,321,3341.9465,0,0.277292,2022-02-15
1654,al2204                        ,10773,15144,1555,1643.5965,0,0.243685,2022-02-15
1655,al2205                        ,48,823,34,8.291,0,0.235796,2022-02-15
1656,al2206                        ,15,335,14,4.7115,0,0.220253,2022-02-15
1657,小计,55550,58967,1924,4998.5455,0,,2022-02-15
1658,al2203                        ,37805,42125,-540,2771.867,0,0.256646,2022-02-16
1659,al2204                        ,6857,15785,641,999.696,0,0.244094,2022-02-16
1660,al2205                        ,631,1140,317,170.077,0,0.240178,2022-02-16
1661,al2206                        ,12,328,-7,0.673,0,0.232057,2022-02-16
1662,小计,45305,59378,411,3942.313,0,,2022-02-16
1663,al2203                        ,35048,41921,-204,1825.1505,0,0.223795,2022-02-17
1664,al2204                        ,9487,17812,2027,1237.3415,0,0.234853,2022-02-17
1665,al2205                        ,853,1679,539,162.337,0,0.235594,2022-02-17
1666,al2206                        ,11,323,-5,0.5005,0,0.231953,2022-02-17
1667,小计,45399,61735,2357,3225.3295,0,,2022-02-17
1668,al2203                        ,42967,40555,-1366,2786.2855,4,0.196613,2022-02-18
1669,al2204                        ,15486,21256,3444,2430.596,0,0.229069,2022-02-18
1670,al2205                        ,1794,2169,490,376.177,0,0.233259,2022-02-18
1671,al2206                        ,30,344,21,6.862,0,0.21944,2022-02-18
1672,小计,60277,64324,2589,5599.9205,4,,2022-02-18
1673,al2203                        ,39274,40155,-400,1950.826,356,0.241359,2022-02-21
1674,al2204                        ,13775,24342,3086,2082.076,0,0.237934,2022-02-21
1675,al2205                        ,2574,2445,276,543.9415,0,0.232437,2022-02-21
1676,al2206                        ,29,367,23,6.321,0,0.220561,2022-02-21
1677,小计,55652,67309,2985,4583.1645,356,,2022-02-21
1678,al2203                        ,40762,0,-40155,2310.7875,5508,0.186502,2022-02-22
1679,al2204                        ,23524,28648,4306,2739.047,0,0.233959,2022-02-22
1680,al2205                        ,5262,3534,1089,1088.7405,0,0.228083,2022-02-22
1681,al2206                        ,16,376,9,2.59,0,0.21361,2022-02-22
1682,小计,69564,32558,-34751,6141.165,5508,,2022-02-22
1683,al2204                        ,19194,31564,2916,2644.255,1,0.228798,2022-02-23
1684,al2205                        ,1471,3899,365,224.5205,0,0.22744,2022-02-23
1685,al2206                        ,41,400,24,8.108,0,0.216883,2022-02-23
1686,小计,20706,35863,3305,2876.8835,1,,2022-02-23
1687,al2204                        ,21529,32486,922,2497.2135,0,0.235158,2022-02-24
1688,al2205                        ,2284,4564,665,400.313,0,0.22759,2022-02-24
1689,al2206                        ,6,394,-6,0.897,0,0.238311,2022-02-24
1690,小计,23819,37444,1581,2898.4235,0,,2022-02-24
1691,al2204                        ,34798,34677,2191,4537.8235,0,0.249976,2022-02-25
1692,al2205                        ,5231,5035,471,1055.7995,0,0.238088,2022-02-25
1693,al2206                        ,12,390,-4,2.0045,0,0.219818,2022-02-25
1694,小计,40041,40102,2658,5595.6275,0,,2022-02-25
1695,al2204                        ,26459,35642,965,2823.0375,0,0.257274,2022-02-28
1696,al2205                        ,5616,5491,456,1013.9285,0,0.235207,2022-02-28
1697,al2206                        ,68,389,-1,3.516,0,0.225172,2022-02-28
1698,小计,32143,41522,1420,3840.482,0,,2022-02-28
1699,al2204                        ,19395,35384,-258,1823.0495,0,0.251358,2022-03-01
1700,al2205                        ,3100,5373,-118,577.2675,0,0.234314,2022-03-01
1701,al2206                        ,22,391,2,1.52,0,0.228994,2022-03-01
1702,小计,22517,41148,-374,2401.837,0,,2022-03-01
1703,al2204                        ,25429,37964,2580,3277.957,0,0.260832,2022-03-02
1704,al2205                        ,4559,6579,1206,1035.375,0,0.238429,2022-03-02
1705,al2206                        ,23,385,-6,0.6115,0,0.230685,2022-03-02
1706,小计,30011,44928,3780,4313.9435,0,,2022-03-02
1707,al2204                        ,45435,40289,2325,8079.1655,2,0.297434,2022-03-03
1708,al2205                        ,9053,9270,2691,2574.121,0,0.252624,2022-03-03
1709,al2206                        ,357,441,56,95.8415,0,0.239352,2022-03-03
1710,al2207                        ,241,165,165,99.8325,0,0.246749,2022-03-03
1711,小计,55086,50165,5237,10848.9605,2,,2022-03-03
1712,al2204                        ,27365,41660,1371,4162.7505,0,0.310421,2022-03-04
1713,al2205                        ,2264,9770,500,569.714,0,0.267519,2022-03-04
1714,al2206                        ,43,471,30,4.1765,0,0.255435,2022-03-04
1715,al2207                        ,15,163,-2,2.1295,0,0.248398,2022-03-04
1716,小计,29687,52064,1899,4738.7705,0,,2022-03-04
1717,al2204                        ,38191,43559,1899,7058.128,0,0.347687,2022-03-07
1718,al2205                        ,11738,10717,947,3477.501,0,0.288034,2022-03-07
1719,al2206                        ,48,499,28,13.1415,0,0.270433,2022-03-07
1720,al2207                        ,12,172,9,3.3415,0,0.254255,2022-03-07
1721,小计,49989,54947,2883,10552.112,0,,2022-03-07
1722,al2204                        ,60478,45662,2103,10760.059,0,0.37366,2022-03-08
1723,al2205                        ,7591,11871,1154,1924.326,0,0.29698,2022-03-08
1724,al2206                        ,105,513,14,8.595,0,0.259473,2022-03-08
1725,al2207                        ,24,189,17,5.367,0,0.261616,2022-03-08
1726,小计,68198,58235,3288,12698.347,0,,2022-03-08
1727,al2204                        ,41133,41961,-3701,6908.9355,0,0.448573,2022-03-09
1728,al2205                        ,5415,11440,-431,1752.5625,0,0.356269,2022-03-09
1729,al2206                        ,236,579,66,37.549,0,0.316088,2022-03-09
1730,al2207                        ,86,196,7,33.4515,0,0.289137,2022-03-09
1731,小计,46870,54176,-4059,8732.4985,0,,2022-03-09
1732,al2204                        ,38635,41377,-584,8308.8025,0,0.412941,2022-03-10
1733,al2205                        ,3970,11620,180,1075.6705,0,0.342178,2022-03-10
1734,al2206                        ,119,594,15,26.6195,0,0.309721,2022-03-10
1735,al2207                        ,68,243,47,25.5325,0,0.287486,2022-03-10
1736,小计,42792,53834,-342,9436.625,0,,2022-03-10
1737,al2204                        ,24042,42405,1028,2948.4075,0,0.388157,2022-03-11
1738,al2205                        ,2868,12272,652,643.9635,0,0.314253,2022-03-11
1739,al2206                        ,93,639,45,9.9175,0,0.300813,2022-03-11
1740,al2207                        ,42,248,5,12.663,0,0.275287,2022-03-11
1741,小计,27045,55564,1730,3614.9515,0,,2022-03-11
1742,al2204                        ,23238,43522,1117,2082.9075,0,0.37144,2022-03-14
1743,al2205                        ,5026,13293,1021,1096.899,0,0.29024,2022-03-14
1744,al2206                        ,15,648,9,0.7995,0,0.312678,2022-03-14
1745,al2207                        ,124,309,61,17.4965,0,0.300453,2022-03-14
1746,小计,28403,57772,2208,3198.1025,0,,2022-03-14
1747,al2204                        ,19339,43316,-206,1513.8065,0,0.335653,2022-03-15
1748,al2205                        ,4788,13806,513,1036.9815,0,0.282256,2022-03-15
1749,al2206                        ,23,652,4,2.328,0,0.275203,2022-03-15
1750,al2207                        ,63,340,31,12.63,0,0.27904,2022-03-15
1751,小计,24213,58114,342,2565.746,0,,2022-03-15
1752,al2204                        ,31480,43446,130,3073.6925,1,0.318597,2022-03-16
1753,al2205                        ,9414,15605,1799,2103.786,0,0.267079,2022-03-16
1754,al2206                        ,291,762,110,44.502,0,0.257525,2022-03-16
1755,al2207                        ,370,537,197,82.602,0,0.262601,2022-03-16
1756,小计,41555,60350,2236,5304.5825,1,,2022-03-16
1757,al2204                        ,30461,42804,-642,1846.912,0,0.318125,2022-03-17
1758,al2205                        ,7370,16846,1241,1351.896,0,0.276366,2022-03-17
1759,al2206                        ,169,822,60,30.773,0,0.268611,2022-03-17
1760,al2207                        ,35,541,4,3.0475,0,0.28455,2022-03-17
1761,小计,38035,61013,663,3232.6285,0,,2022-03-17
1762,al2204                        ,28880,41518,-1286,2192.1105,2,0.316898,2022-03-18
1763,al2205                        ,6318,17340,494,895.1945,0,0.280841,2022-03-18
1764,al2206                        ,293,979,157,51.3825,0,0.261171,2022-03-18
1765,al2207                        ,83,527,-14,13.4135,0,0.249969,2022-03-18
1766,小计,35574,60364,-649,3152.101,2,,2022-03-18
1767,al2204                        ,28463,40102,-1416,2204.216,2,0.373447,2022-03-21
1768,al2205                        ,8900,17466,126,1768.6135,0,0.298003,2022-03-21
1769,al2206                        ,573,1136,157,108.0915,0,0.270788,2022-03-21
1770,al2207                        ,64,543,16,8.951,0,0.269004,2022-03-21
1771,小计,38000,59247,-1117,4089.872,2,,2022-03-21
1772,al2204                        ,21867,38051,-2051,1224.361,140,0.345014,2022-03-22
1773,al2205                        ,4821,18198,732,654.05,0,0.292167,2022-03-22
1774,al2206                        ,711,1532,396,168.9425,0,0.265304,2022-03-22
1775,al2207                        ,84,589,46,13.85,0,0.262993,2022-03-22
1776,小计,27483,58370,-877,2061.2035,140,,2022-03-22
1777,al2204                        ,18845,37374,-677,976.7475,2,0.308847,2022-03-23
1778,al2205                        ,8407,19604,1406,1501.628,0,0.278044,2022-03-23
1779,al2206                        ,4345,3163,1631,1391.667,0,0.257987,2022-03-23
1780,al2207                        ,29,599,10,5.5945,0,0.247828,2022-03-23
1781,小计,31626,60740,2370,3875.637,2,,2022-03-23
1782,al2204                        ,23294,37530,156,1265.908,265,0.344941,2022-03-24
1783,al2205                        ,14768,22910,3306,3000.0055,0,0.286032,2022-03-24
1784,al2206                        ,4777,4592,1429,1409.056,0,0.26337,2022-03-24
